Symbol,Quantity,Price,Action,Description,TradeDate,SettledDate,Interest,Amount,Commission,Fee,CUSIP,RecordType
IBM         ,-30.00,133.97,SELL,INTERNATIONAL BUSINESS         MACHINES CORP                  UNSOLICITED                    SHORT.                                                                                                                     ,2021-09-21,2021-09-23,0.00,4019.07,0.00,0.03,459200101,Trade
AMD         ,50.00,101.71,BUY,ADVANCED MICRO DEVICES INC     COM                            UNSOLICITED                    COVER SHORT.                                                                                                               ,2021-09-21,2021-09-23,0.00,-5085.5,0.00,0.00,007903107,Trade
PG          ,-30.00,143.38,SELL,PROCTER & GAMBLE CO            UNSOLICITED                    SHORT.                                                                                                                                                    ,2021-09-21,2021-09-23,0.00,4301.37,0.00,0.03,742718109,Trade
THO         ,50.00,104.6368,BUY,THOR INDUSTRIES INC            UNSOLICITED                    COVER SHORT.                                                                                                                                              ,2021-09-21,2021-09-23,0.00,-5231.84,0.00,0.00,885160101,Trade
CSCO        ,100.00,55.45,BUY,CISCO SYSTEMS INC              UNSOLICITED                    COVER SHORT.                                                                                                                                              ,2021-09-21,2021-09-23,0.00,-5545.00,0.00,0.00,17275R102,Trade
GPC         ,40.00,122.33,BUY,GENUINE PARTS CO               UNSOLICITED                                                                                                                                                                              ,2021-09-22,2021-09-24,0.00,-4893.2,0.00,0.00,372460105,Trade
EMR         ,50.00,95.57,BUY,EMERSON ELECTRIC CO            UNSOLICITED                                                                                                                                                                              ,2021-09-22,2021-09-24,0.00,-4778.5,0.00,0.00,291011104,Trade
ZEN         ,40.00,121.65,BUY,ZENDESK INC                    COM                            UNSOLICITED                    COVER SHORT.                                                                                                               ,2021-09-22,2021-09-24,0.00,-4866.00,0.00,0.00,98936J101,Trade
TT          ,40.00,182.6,BUY,***TRANE TECHNOLOGIES PLC      ORDINARY SHARES                UNSOLICITED                                                                                                                                               ,2021-09-22,2021-09-24,0.00,-7304.00,0.00,0.00,G8994E103,Trade
PG          ,30.00,143.50967,BUY,PROCTER & GAMBLE CO            UNSOLICITED                    AVERAGE PRICE TRADE            DETAILS AVAILABLE UPON REQUEST COVER SHORT.                                                                                ,2021-09-22,2021-09-24,0.00,-4305.29,0.00,0.00,742718109,Trade
NFLX        ,10.00,582.463,BUY,NETFLIX INC                    COM                            UNSOLICITED                    COVER SHORT.                                                                                                               ,2021-09-22,2021-09-24,0.00,-5824.63,0.00,0.00,64110L106,Trade
