Symbol,Quantity,Price,Action,Description,TradeDate,SettledDate,Interest,Amount,Commission,Fee,CUSIP,RecordType
NKE         ,30.00,135.48,BUY,NIKE INC                       CLASS B COM                    INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-14,2021-05-18,0.00,-4064.4,0.00,0.00,654106103,Trade
ACIW        ,100.00,40.00,BUY,ACI WORLDWIDE INC              INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-05-14,2021-05-18,0.00,-4000.00,0.00,0.00,004498101,Trade
            ,0.00,,Interest,INTEREST ON CREDIT BALANCE     AT  0.010  04/16 THRU 05/15                                                                                                                                                              ,2021-05-17,2021-05-17,0.00,0.69,0.00,0.00,00099A109,Financial
            ,0.00,,Other,TFR from Type 1                                                                                                                                                                                                         ,2021-05-18,2021-05-18,0.00,0.69,0.00,0.00,         ,Financial
CHWY        ,70.00,71.4544,BUY,CHEWY INC                      CLASS A COMMON STOCK PAR VALUE $0.01 PER SHARE                INTERNET ORDER                 UNSOLICITED                                                                                 ,2021-05-18,2021-05-20,0.00,-5001.81,0.00,0.00,16679L109,Trade
            ,0.00,,Other,TFR to Type 2                                                                                                                                                                                                           ,2021-05-18,2021-05-18,0.00,-0.69,0.00,0.00,         ,Financial
LSXMA       ,-100.00,40.0407,SELL,LIBERTY MEDIA CORPORATION      SERIES A LIBERTY SIRIUSXM      COM                            INTERNET ORDER                 UNSOLICITED                                                                                 ,2021-05-19,2021-05-21,0.00,4004.04,0.00,0.03,531229409,Trade
TSM         ,40.00,113.4784,BUY,***TAIWAN SEMICONDUCTOR MFG CO LTD-SPONSORED ADR REPSTG 5 COM INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-24,2021-05-26,0.00,-4539.14,0.00,0.00,874039100,Trade
AMD         ,70.00,77.825,BUY,ADVANCED MICRO DEVICES INC     COM                            INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-25,2021-05-27,0.00,-5447.76,0.00,0.00,007903107,Trade
WGO         ,70.00,69.73757,BUY,WINNEBAGO INDUSTRIES INC       INTERNET ORDER                 UNSOLICITED                    AVERAGE PRICE TRADE            DETAILS AVAILABLE UPON REQUEST                                                              ,2021-05-25,2021-05-27,0.00,-4881.63,0.00,0.00,974637100,Trade
LSXMA       ,100.00,41.919,BUY,LIBERTY MEDIA CORPORATION      SERIES A LIBERTY SIRIUSXM      COM                            INTERNET ORDER                 UNSOLICITED                                                                                 ,2021-05-25,2021-05-27,0.00,-4191.9,0.00,0.00,531229409,Trade
SQ          ,20.00,216.3964,BUY,SQUARE INC                     CLASS A COM                    INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-25,2021-05-27,0.00,-4327.93,0.00,0.00,852234103,Trade
ABNB        ,30.00,134.9,BUY,AIRBNB INC                     CLASS A COMMON STOCK           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-25,2021-05-27,0.00,-4047.00,0.00,0.00,009066101,Trade
INTC        ,100.00,56.615,BUY,INTEL CORP                     INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-05-25,2021-05-27,0.00,-5661.5,0.00,0.00,458140100,Trade
WBS         ,-100.00,56.2806,SELL,WEBSTER FINANCIAL CORP         INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-05-25,2021-05-27,0.00,5628.03,0.00,0.03,947890109,Trade
LSXMA       ,100.00,41.9722,BUY,LIBERTY MEDIA CORPORATION      SERIES A LIBERTY SIRIUSXM      COM                            INTERNET ORDER                 UNSOLICITED                                                                                 ,2021-05-25,2021-05-27,0.00,-4197.22,0.00,0.00,531229409,Trade
CURE        ,-50.00,99.655,SELL,DIREXION SHS ETF TR            DAILY HEALTHCARE BULL 3X SHS   INTERNET ORDER                 UNSOLICITED                    PRODUCT DESCRIPTION UNDER      SEPARATE COVER                                               ,2021-05-25,2021-05-27,0.00,4982.72,0.00,0.03,25459Y876,Trade
GE          ,400.00,13.2154,BUY,GENERAL ELECTRIC COMPANY       COM                            INTERNET ORDER                 UNSOLICITED                    AVERAGE PRICE TRADE            DETAILS AVAILABLE UPON REQUEST                               ,2021-05-25,2021-05-27,0.00,-5286.16,0.00,0.00,369604103,Trade
BHC         ,-200.00,31.3712,SELL,***BAUSCH HEALTH COS INC       COM                            INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-25,2021-05-27,0.00,6274.2,0.00,0.04,071734107,Trade
LSXMA       ,-100.00,41.9269,SELL,LIBERTY MEDIA CORPORATION      SERIES A LIBERTY SIRIUSXM      COM                            INTERNET ORDER                 UNSOLICITED                                                                                 ,2021-05-25,2021-05-27,0.00,4192.66,0.00,0.03,531229409,Trade
DBX         ,-200.00,26.8423,SELL,DROPBOX INC                    CLASS A COMMON STOCK           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-25,2021-05-27,0.00,5368.43,0.00,0.03,26210C104,Trade
PLTR        ,200.00,21.6882,BUY,PALANTIR TECHNOLOGIES INC      CLASS A COMMON STOCK           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-25,2021-05-27,0.00,-4337.64,0.00,0.00,69608A108,Trade
            ,4.00,3.55,BUY,PUT  ZEN    06/18/21   135     ZENDESK INC                    INTERNET ORDER                 UNSOLICITED                    OPEN CONTRACT                                                                               ,2021-05-26,2021-05-27,0.00,-1420.14,0.00,0.00,         ,Trade
ABNB        ,-30.00,134.62,SELL,AIRBNB INC                     CLASS A COMMON STOCK           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-26,2021-05-28,0.00,4038.57,0.00,0.03,009066101,Trade
            ,-4.00,6.1,SELL,PUT  ZEN    06/18/21   140     ZENDESK INC                    INTERNET ORDER                 UNSOLICITED                    OPEN CONTRACT                                                                               ,2021-05-26,2021-05-27,0.00,2439.84,0.00,0.02,         ,Trade
GDDY        ,60.00,80.9221,BUY,GODADDY INC                    CL A                           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-27,2021-06-01,0.00,-4855.33,0.00,0.00,380237107,Trade
BRKB        ,15.00,288.93,BUY,BERKSHIRE HATHAWAY INC DEL     CL B                           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-27,2021-06-01,0.00,-4333.95,0.00,0.00,084670702,Trade
ACIW        ,-100.00,38.9216,SELL,ACI WORLDWIDE INC              INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-05-27,2021-06-01,0.00,3892.14,0.00,0.02,004498101,Trade
ABNB        ,30.00,141.25,BUY,AIRBNB INC                     CLASS A COMMON STOCK           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-27,2021-06-01,0.00,-4237.5,0.00,0.00,009066101,Trade
THO         ,40.00,122.82,BUY,THOR INDUSTRIES INC            INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-05-28,2021-06-02,0.00,-4912.8,0.00,0.00,885160101,Trade
LSXMA       ,-100.00,43.8465,SELL,LIBERTY MEDIA CORPORATION      SERIES A LIBERTY SIRIUSXM      COM                            INTERNET ORDER                 UNSOLICITED                                                                                 ,2021-05-28,2021-06-02,0.00,4384.62,0.00,0.03,531229409,Trade
X           ,200.00,25.7372,BUY,UNITED STATES STL CORP NEW     INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-05-28,2021-06-02,0.00,-5147.44,0.00,0.00,912909108,Trade
            ,-4.00,2.97,SELL,PUT  ZEN    06/18/21   135     ZENDESK INC                    INTERNET ORDER                 UNSOLICITED                    CLOSING CONTRACT                                                                            ,2021-05-28,2021-06-01,0.00,1187.85,0.00,0.01,         ,Trade
            ,4.00,5.41,BUY,PUT  ZEN    06/18/21   140     ZENDESK INC                    INTERNET ORDER                 UNSOLICITED                    CLOSING CONTRACT                                                                            ,2021-05-28,2021-06-01,0.00,-2164.14,0.00,0.00,         ,Trade
GE          ,-400.00,14.0739,SELL,GENERAL ELECTRIC COMPANY       COM                            INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-28,2021-06-02,0.00,5629.53,0.00,0.03,369604103,Trade
PG          ,40.00,135.5,BUY,PROCTER & GAMBLE CO            INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-05-28,2021-06-02,0.00,-5420.00,0.00,0.00,742718109,Trade
PLTR        ,-200.00,23.2817,SELL,PALANTIR TECHNOLOGIES INC      CLASS A COMMON STOCK           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-28,2021-06-02,0.00,4656.31,0.00,0.03,69608A108,Trade
AAL         ,-200.00,24.3238,SELL,AMERICAN AIRLINES GROUP INC    INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-05-28,2021-06-02,0.00,4864.73,0.00,0.03,02376R102,Trade
V           ,20.00,228.12,BUY,VISA INC                       CL A COMMON STOCK              INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-28,2021-06-02,0.00,-4562.4,0.00,0.00,92826C839,Trade
AL          ,100.00,46.7209,BUY,AIR LEASE CORPORATION          CL A                           INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-28,2021-06-02,0.00,-4672.09,0.00,0.00,00912X302,Trade
NKE         ,-30.00,136.3319,SELL,NIKE INC                       CLASS B COM                    INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-28,2021-06-02,0.00,4089.93,0.00,0.03,654106103,Trade
HD          ,10.00,320.2,BUY,HOME DEPOT INC                 INTERNET ORDER                 UNSOLICITED                                                                                                                                               ,2021-05-28,2021-06-02,0.00,-3202.00,0.00,0.00,437076102,Trade
ABNB        ,-30.00,141.97167,SELL,AIRBNB INC                     CLASS A COMMON STOCK           INTERNET ORDER                 UNSOLICITED                    AVERAGE PRICE TRADE            DETAILS AVAILABLE UPON REQUEST                               ,2021-05-28,2021-06-02,0.00,4259.12,0.00,0.03,009066101,Trade
ZEN         ,-40.00,137.06,SELL,ZENDESK INC                    COM                            INTERNET ORDER                 UNSOLICITED                                                                                                                ,2021-05-28,2021-06-02,0.00,5482.37,0.00,0.03,98936J101,Trade
